НА:2026-06-30T23:59:59
"контрагент","1.1.Себестоимость продуктовая","1.9.Ремонт/Обслуживание производ.оборудования","2.4.Маркетинг","2.5.1.Расходы по реализации Прочие","2.5.6.Акция ФЗ","2Себестоимость (прочее)","3.3.1.Админ.расходы ПРОЧИЕ","3050 ВФП","4-Подотчет","5-Дебит.задолж.","7- Основные средства","99Главная касса","Авансы выданные","Выручка","Денежные средства","Доход от возмещение расходов на содержание гост.туалетов","Доходы прочие (аренда,ЧЛ и проч.)","Задолженность перед поставщиками","Зарплата","Касса Взаиморасчеты","Крафт Расходы","Кристал Каспии","Начисл БонусыП","Расчеты с гостями","Текущие расчеты с сотрудниками","Торговая выручка","Торговые кассы","ФЗ Жусан Банк","ФЗ Каспи","Цой Д.Л.Каспи","итого"
"105-Алга экспресс, по.Боролдай, ул.Аэродромная,2г/1",24188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24188
"105-Алга экспресс, ул.Ержанова М. д.135/1",21942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21942
"106-Улша ИП ул.Нурмакова 79",90135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90135
"106d42a9-4137-4376-b957-f2020bce1cfb",0,0,0,0,0,0,0,0,0,0,0,-17250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17250
"107-AL Group ул.Мусатай Карима 12/12 офис 11",1335282,0,0,0,0,0,0,0,0,1560917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896199
"108-GO Market KRG ИП  г.Караганда, пр-кт С.Сейфуллина 109А",180310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180310
"108-GO Market KRG ИП ОСНОВНОЙ",0,0,0,0,0,0,0,0,0,375012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375012
"108-GO Market KRG ИП г.Караганда, ул. Бухар Жырау 2/3",188896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188896
"108-GO Market KRG ИП г.Караганда, ул. Ермекова 96/5",192853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192853
"108-GO Market KRG ИП г.Караганда, ул. Муканова 51/3",305894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305894
"108-GO Market KRG ИП г.Караганда, ул. Речная 34/2",171634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171634
"108-GO Market KRG ИП г.Караганда, ул. Штурманская 20/1",390438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390438
"108-GO Market ИП Акмолинская обл.Аршалынский р-н,Жибек жолы,ул.Берлик 43 (АЗС 14)",215310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215310
"109-Ali Oil TOO Астана, Трасса С331, участок 11,АЗС70101",8665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8665
"10a16376-4111-471c-87ae-10a77e922f0a",0,0,0,0,0,0,0,0,0,0,0,-714770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230118,0,-944888
"10b50bc6-6d2b-4403-acf6-b84527f1eba9",0,0,0,0,0,0,0,0,0,0,0,-578000,0,0,0,0,0,0,0,0,0,0,0,0,-236929,0,0,0,-175052,0,-989981
"10ff9cda-ebeb-4614-82d8-2596332753c0",0,0,0,0,0,0,0,0,0,0,0,-1759710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-185885,0,-1945595
"110 АЗС ""Sinooil"" АЛМАТЫ",0,0,0,-250677,0,0,0,0,0,6775385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6524708
"110 АЗС ""Sinooil"" ТАРАЗ",0,0,0,0,0,0,0,0,0,351142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351142
"110 АЗС ""Sinooil"" ШЫМКЕНТ",0,0,0,0,0,0,0,0,0,378640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378640
"110 АЗС №1 ""Sinooil"" г.Шымкент ,Абайский р-н,Темерлановское шоссе,участок 192",39679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39679
"110 АЗС №12 ""Sinooil"" "" Мерке"", Меркенский район, с/о Жамбыл, учетный квартал 002, зем. участок 256",292300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292300
"110 АЗС №13 ""Sinooil""  "" Мерке"", Меркенский район, с/о Жамбыл, учетный квартал 002, зем. участок 257",906404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906404
"110 АЗС №2 ""Sinooil"" ""Айша биби"" Жамбылская область, с/о Айша бибин, учетный квартал 059, здание 598",53970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53970
"110 АЗС №2 ""Sinooil"" пр. Абая 109б, уг.ул. Мирзояна",907704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907704
"110 АЗС №21 ""Sinooil"" г.Шымкент,Туранский р-н,Ташкентская трасса,здание 96",268334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268334
"110 АЗС №22 ""Sinooil"" мкр. Аксай-4, ул. Сайна, уг.ул. Жубанова",153985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153985
"110 АЗС №24 ""Sinooil"" Алматы - Бишкек 38км",334241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334241
"110 АЗС №25 ""Sinooil"" Алфараби - Розыбакиева",639421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639421
"110 АЗС №29 ""Sinooil""  Алматы - Бишкек 24км",21043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21043
"110 АЗС №29 ""Sinooil"" г.Шымкент,Туркестанская обл.,Тулькубасский р-н,с.Жаскешу 24 квартал,уч.1144",441092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441092
"110 АЗС №37 ""Sinooil"" п. Чунджа",48778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48778
"110 АЗС №4  ""Sinooil"" Тараз ""Кордай-2"", Кордайский район, 208км+600м трасса Алматы  - термез",43110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43110
"110 АЗС №41 ""Sinooil"" трасса Алматы-Хоргос 21,4 км",475865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475865
"110 АЗС №52 ""Sinooil"" Алматы - Нарынкол 1км",291309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291309
"110 АЗС №53 ""Sinooil"" трасса Алматы - Бишкек (за рестораном ""БАХАР"")",303960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303960
"110 АЗС №59 ""Sinooil"" г. Капчагай, ул. Кунаева 20",274123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274123
"110 АЗС №6 ""Sinooil"" с. Междуреченск, трасса Алматы_Астана",138919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138919
"110 АЗС №61 ""Sinooil"" трасса Алматы - Бишкек 45,5км",445841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445841
"110 АЗС №63 ""Sinooil"" г. Талдыкорган, трасса Алматы - Устькаменогорск, ул. К.Жалаири",190683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190683
"110 АЗС №64 ""Sinooil"" мкр. Кок-Кайнар 1/10",464446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464446
"110 АЗС №65 ""Sinooil"" с. Жармухамед, уч. 1167, кв 34,",392640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392640
"110 АЗС №66 ""Sinooil"" Алматинск.обл.Кегенский р-н,с. Кеген,ул.Райымбек,89",181078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181078
"110 АЗС №67 ""Sinooil"" г. Жаркент, пр. Жибек жолы, уч. 185",604305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604305
"110 АЗС №68 ""Sinooil"" с. Атамекен, учетный квартал 135, здание 177",505641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505641
"110 АЗС №69 ""Sinooil"" Алм.обл.Енбекшиказахский р-н,село Шелек, ул.Малай батыра,499",181604,0,0,0,0,0,0,0,0,0,0,-1063274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-881670
"110 АЗС №7  ""Sinooil"" пр. Рыскулова 91а",264381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264381
"110 АЗС №70 ""Sinooil"" Алматинск.обл.Енбекшинск.р-н,село Пелек, уч.кв.262,стр.5",883806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883806
"110 АЗС №73 ""Sinooil"" Трасса Алматы-Усть-Каменогорск, 100а",24751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24751
"110 АЗС №9 ""Sinooil"" Медеуский р-н, пр. Райымбека,74",184979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184979
"111 ГЛОВО г. Алматы, мкр. Таугуль - 1, дом.59",874372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874372
"111 ГЛОВО г. Алматы, ул. Желтоксан, дом 37А",3817679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817679
"111 ГЛОВО г.Алматы, ул.Серкебаева, 31",3835479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835479
"111 ТОО ГЛОВО ОСНОВНОЙ",0,0,0,0,0,0,0,0,0,-828273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-828273
"111697c3-6874-4b44-80cc-a20127e06ee6",0,0,0,0,0,0,0,0,0,0,0,-429550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-429550
"111e6120-75fc-4f5a-a7b1-f91fc24b8a37",0,0,0,0,0,0,0,0,0,0,0,-1148723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-541896,0,-1690619
"112 PRO OIL SERVICE ИП г. Талгар, с. Кендала, ул. Смыкова д.118 (LUKOIL)",88466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88466
"112b51f6-4cf2-4dcf-84dd-08b8789e4fad",0,0,0,0,0,0,0,0,0,0,0,-47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47000
"113-Wolt Services Kazakhstan ОСНОВНОЙ",0,0,0,0,0,0,0,0,0,1056295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056295
"113-Wolt Services Kazakhstan, Горный Гигант, ул. Жукова, д. 120",1422702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422702
"113-Wolt Services Kazakhstan, ул. Абиша Кекилбайулы, д 270а",1247837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247837
"113-Wolt Services Kazakhstan, ул. Муканова, д. 241",1480268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480268
"114-QazMarketPro г.Тараз, р-н Аулиеата, улица Толе би, участок 417",545656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545656
"115- Даркстор ОСНОВНОЙ",0,0,0,0,0,0,0,0,0,-17635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17635
"115- Даркстор, г.Аламы, ул.Байзакова д.263, н.п.562",366909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366909
"115- Даркстор, г.Алматы, 5-й мкр, дом 21 Б",299881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299881
"115- Даркстор, г.Алматы, мкр.Жетысу, д.1Б",298805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298805
"115- Даркстор, г.Алматы, мкр.Мирас, д.128/1, н.п.",249985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249985
"115- Даркстор, г.Алматы, пр.Абылай хана 92/87",319656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319656
"115- Даркстор, г.Алматы, ул. Кабанбай батыра, д.109",361186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361186
"115- Даркстор, г.Алматы, ул.Ходжанова дом 76, н.п.",278667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278667
"115-Даркстор г.Алматы,ул.Радостовца дом 179, н.п.2",413929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413929
"115-Даркстор, г.Алматы, Курмангазы 195/92",325952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325952
"115-Даркстор, г.Алматы, мкр.Таугуль-1, д.59, 1 этаж",344818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344818
"115-Даркстор, г.Алматы,Меркур Тауэрс, мкр.Самал-3, 25",408053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408053
"115-Даркстор, г.Алматы,Сатпаева, дом №30/8, БЦ Тенгиз Тауэрс",437243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437243
"115-Даркстор, г.Алматы,ул. Толе би 297Е, н.п.10",120480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120480
"116-JS Алматы, ул.Жандосова, дом 58, корпус 2",29635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29635
"117-А-Групп Холдинг ТОО ул.Щепеткова 189",22639,0,0,0,0,0,0,0,0,71580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94219
"1179db9c-7efd-4c82-8af8-9899dda1091b",0,0,0,0,0,0,0,0,0,0,0,-3969276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3969276
"118-Ырысы Ак Казакстан",22224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22224
"119-Noa Coffee  ИП, ул.Жандосова 1",108055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108055
"11a05dd9-29b5-4ede-abc1-464e8c0ee5bc",0,0,0,0,0,0,0,0,0,0,0,-4791500,0,0,0,0,0,0,0,0,0,0,0,0,-275985,0,0,0,-2375875,0,-7443360
"121-ТОО ""Shagyn sauda 3"" АГЗС №26 г. Шымкент, пр-т Кунаева 65/1",19762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19762
"122- ЧЛ Торговый представитель",26757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26757
"123- ИП Дара/ г. Алматы, Бостандыкский район, ул.Кожабекова 17 нп 1",14382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14382
"1249ebe4-1514-4171-849e-1262f64a51b8",0,0,0,0,0,0,0,0,0,0,0,-61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61000
"1259c10c-1223-4b24-b0e6-4e92ce3575d5",0,0,0,0,0,0,0,0,0,0,0,-64796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64796
"125e4e89-88ff-441a-af3a-f2a2442edf25",0,0,0,0,0,0,0,0,0,0,0,-2440577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-201114,0,-2641691
"1260baed-542b-40dc-bf5d-193472458720",0,0,0,0,0,0,0,0,0,0,0,-1582000,0,0,0,0,0,0,0,0,0,0,0,0,-347592,0,0,0,0,0,-1929592
"12eb2274-204d-4a46-8c29-5305bde4cb2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70836,0,0,0,0,0,-70836
"12ec09d9-3e5e-4a66-8671-c04960af5da2",0,0,0,0,0,0,0,0,0,0,0,-57466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57466
"12fb88db-6270-4c20-b516-68b486f9534a",0,0,0,0,0,0,0,0,0,0,0,-225799,0,0,0,0,0,0,225000,0,0,0,0,0,0,0,0,0,0,0,-799
"131e13ce-3fe5-499a-b5e3-342296d60f02",0,0,0,0,0,0,0,0,0,0,0,-146096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146096
"13203584-0d76-4a4a-afaa-ef3781d5f36d",0,0,0,0,0,0,0,0,0,0,0,-1341654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1341654
"13238133-a57c-449f-8755-d69690d08357",0,0,0,0,0,0,0,0,0,0,0,-397149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-397149
"1341fc1b-030d-4f57-8384-2645529ddac7",0,0,0,0,0,0,0,0,0,0,0,-57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57000
"13a76c2a-5b2b-44a3-a5e0-a7df1bd4cc39",0,0,0,0,0,0,0,0,0,0,0,-1175744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-602779,0,-1778523
"13b6b04b-48f8-4a49-b0ed-aefda78d5a04",0,0,0,0,0,0,0,0,0,0,0,-2745722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1781989,0,-4527711
"1416125c-a164-43bf-9253-8e87286c74c1",0,0,0,0,0,0,0,0,0,0,0,-2899625,0,0,0,0,0,0,612000,0,0,0,0,0,0,0,0,0,-356363,0,-2643988
"142e96ab-38c1-439f-825f-12dcdfb276f9",0,0,0,0,0,0,0,0,0,0,0,-2761450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2761450
"1454b630-c6ec-4170-998c-fc91446bbff3",0,0,0,0,0,0,0,0,0,0,0,-469920,0,0,0,0,0,0,0,0,0,0,0,0,-185476,0,0,0,0,0,-655396
"145d1d55-f015-4c09-ab8c-2edd99fa91c1",0,0,0,0,0,0,0,0,0,0,0,-174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-174000
"147215ca-2966-4fea-87db-57592a6720aa",0,0,0,0,0,0,0,0,0,0,0,-657000,0,0,0,0,0,0,0,0,0,0,0,0,-276135,0,0,0,-286285,0,-1219420
"14b58f50-3bb3-4ef2-a135-bd973de6b5f1",0,0,0,0,0,0,0,0,0,0,0,-281739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110548,0,-392287
"14dbf4fd-bd7d-4720-b172-5ae5b0c8b98c",0,0,0,0,0,0,0,0,0,0,0,-131506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131506
"154d54cb-a29f-4634-951c-c1a0255b99a6",0,0,0,0,0,0,0,0,0,0,0,-435933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-435933
"155dbd37-ee00-4dfb-933c-e9bec8a89ab0",0,0,0,0,0,0,0,0,0,0,0,-238842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-160726,0,-399568
"15650a3b-c7e3-47e5-a2b8-9d758d587e75",0,0,0,0,0,0,0,0,0,0,0,-2958523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1844275,0,-4802798
"15a90a56-e27b-48ed-8538-36e41e0b310c",0,0,0,0,0,0,0,0,0,0,0,-2149249,0,0,0,0,0,0,617250,0,0,0,0,0,0,0,0,0,0,0,-1531999
"15aefeb2-cbc8-418d-a47f-fd15bfd91720",0,0,0,0,0,0,0,0,0,0,0,-2546444,0,0,0,0,0,0,222600,0,0,0,0,0,0,0,0,0,-483627,0,-2807471
"15e54e35-ffdb-4f8b-8ff5-811030bcc61d",0,0,0,0,0,0,0,0,0,0,0,-177539,0,0,0,0,0,0,177539,0,0,0,0,0,0,0,0,0,0,0,0
"15ede22c-1e89-4a5c-a3ca-e00330954ffe",0,0,0,0,0,0,0,0,0,0,0,-500000,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0
"160425fe-5e49-4db1-88f8-0641168222b1",0,0,0,0,0,0,0,0,0,0,0,-145056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107374,0,-252430
"162193c6-6f3e-4f43-b9ee-9d398cf3b481",0,0,0,0,0,0,0,0,0,0,0,-293542,0,0,0,0,0,0,299999,0,0,0,0,0,0,0,0,0,0,0,6457
"16236f46-3003-4412-bace-c6566f1f14c4",0,0,0,0,0,0,0,0,0,0,0,-56738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56738
"163cedb6-f0e6-4a5d-9b43-0ceeea9f7f7f",0,0,0,0,0,0,0,0,0,0,0,-105510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96110,0,-201620
"16587a1d-73fd-4052-b624-6374680c57ad",0,0,0,0,0,0,0,0,0,0,0,-436700,0,0,0,0,0,0,0,0,0,0,0,0,-14510,0,0,0,-98940,0,-550150
"1672f77d-1b93-49f4-a3c6-cad815629f04",0,0,0,0,0,0,0,0,0,0,0,-445018,0,0,0,0,0,0,12750,0,0,0,0,0,0,0,0,0,0,0,-432268
"167f244e-c40d-4eda-baaa-ca803bd0258a",0,0,0,0,0,0,0,0,0,0,0,-139520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45045,0,-184565
"16ac791b-e831-46c0-8959-148737fc4a91",0,0,0,0,0,0,0,0,0,0,0,-41997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41997
"16b686e2-8f19-4442-b874-1da17014ca4c",0,0,0,0,0,0,0,0,0,0,0,-219405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-219405
"174f6c19-4a18-4d12-8373-97da7e6b4d08",0,0,0,0,0,0,0,0,0,0,0,-233123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341231,0,-574354
"17641e5a-8ec4-4e39-9374-6210b4256f9f",0,0,0,0,0,0,0,0,0,0,0,-4210047,0,0,0,0,0,0,234000,0,0,0,0,0,-216476,0,0,0,-3248924,0,-7441447
"17784ea2-eb00-4f31-809f-47f1804a6412",0,0,0,0,0,0,0,0,0,0,0,-36000,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0
"179e9a8d-e53d-4ffc-813d-af2f2c3b00c5",0,0,0,0,0,0,0,0,0,0,0,-172996,0,0,0,0,0,0,260000,0,0,0,0,0,0,0,0,0,-79279,0,7725
"17afe5cc-6090-4037-87e8-de3884bc7b07",0,0,0,0,0,0,0,0,0,0,0,-1728540,0,0,0,0,0,0,1788577,0,0,0,0,0,0,0,0,0,0,0,60037
"17b70b4c-046d-4f5c-ab1d-f0aa67ef6900",0,0,0,0,0,0,0,0,0,0,0,-2322791,0,0,0,0,0,0,712885,0,0,0,0,0,0,0,0,0,0,0,-1609906
"17e4a2ed-74ba-403a-bd43-7419c4c4861d",0,0,0,0,0,0,0,0,0,0,0,-239192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91878,0,-331070
"18019d2e-2307-40d7-be91-8ae341f45334",0,0,0,0,0,0,0,0,0,0,0,-133070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70000,0,-203070
"18110843-6eea-4c63-b66a-628d6f62f759",0,0,0,0,0,0,0,0,0,0,0,-145531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129639,0,-275170
"181c0315-2d2b-4cfc-b000-277f4ee1441a",0,0,0,0,0,0,0,0,0,0,0,-94954,0,0,0,0,0,0,99000,0,0,0,0,0,0,0,0,0,0,0,4046
"18680124-3619-4310-81d2-48e00f55057f",0,0,0,0,0,0,0,0,0,0,0,-102000,0,0,0,0,0,0,0,0,0,0,0,0,-277087,0,0,0,0,0,-379087
"187d46d5-05d6-4071-ba89-7d227de894d7",0,0,0,0,0,0,0,0,0,0,0,-1542089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140731,0,-1682820
"188a8239-f1f9-42b7-8986-5c803c53b072",0,0,0,0,0,0,0,0,0,0,0,-126218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-227984,0,-354202
"18b1b050-8045-4705-b643-078082efcd1d",0,0,0,0,0,0,0,0,0,0,0,-466086,0,0,0,0,0,0,0,0,0,0,0,0,-235198,0,0,0,-203333,0,-904617
"18c1fe77-6ef2-4a05-981e-5256ebd1bdcc",0,0,0,0,0,0,0,0,0,0,0,-2069165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2069165
